micnum,ccode1,ccode2,year,dyfatalmin1,dyfatalmax1,dyfatalmin2,dyfatalmax2,dyhiact1,dyhiact2,dyhostlev1,dyhostlev2,numevents,version
4585,750,770,2013,16,16,6,6,17,17,4,4,28,mic-tdd-1.01
4585,750,770,2014,2,2,5,5,17,17,4,4,28,mic-tdd-1.01
4585,770,750,2008,0,0,0,0,17,17,4,4,10,mic-tdd-1.01
4585,770,750,2009,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
4585,770,750,2010,2,2,5,5,17,17,4,4,19,mic-tdd-1.01
4585,770,750,2011,8,8,3,3,17,17,4,4,31,mic-tdd-1.01
4585,770,750,2012,2,2,4,4,17,17,4,4,25,mic-tdd-1.01
4585,770,750,2013,6,6,16,16,17,17,4,4,28,mic-tdd-1.01
4585,770,750,2014,5,5,2,2,17,17,4,4,28,mic-tdd-1.01
4586,820,850,2008,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4586,850,820,2008,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4588,800,811,2008,0,0,2,2,17,17,4,4,5,mic-tdd-1.01
4588,800,811,2009,1,10,1,10,17,17,4,4,4,mic-tdd-1.01
4588,800,811,2010,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
4588,811,800,2008,2,2,0,0,17,17,4,4,5,mic-tdd-1.01
4588,811,800,2009,1,10,1,10,17,17,4,4,4,mic-tdd-1.01
4588,811,800,2010,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
4591,771,775,2008,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4591,771,775,2009,0,0,0,0,11,11,3,3,7,mic-tdd-1.01
4591,775,771,2008,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4591,775,771,2009,0,0,0,0,11,11,3,3,7,mic-tdd-1.01
4594,630,700,2009,1,1,0,0,17,17,4,4,1,mic-tdd-1.01
4594,700,630,2009,0,0,1,1,17,17,4,4,1,mic-tdd-1.01
4597,630,770,2009,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
4597,770,630,2009,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
4598,2,770,2010,0,0,3,3,17,17,4,4,1,mic-tdd-1.01
4598,2,770,2011,0,0,24,24,17,17,4,4,13,mic-tdd-1.01
4598,2,770,2012,0,0,0,0,0,13,1,4,0,mic-tdd-1.01
4598,770,2,2010,3,3,0,0,17,17,4,4,1,mic-tdd-1.01
4598,770,2,2011,24,24,0,0,17,17,4,4,13,mic-tdd-1.01
4598,770,2,2012,0,0,0,0,13,0,4,1,0,mic-tdd-1.01
4599,630,700,2010,0,0,0,0,15,15,4,4,2,mic-tdd-1.01
4599,630,700,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4599,700,630,2010,0,0,0,0,15,15,4,4,2,mic-tdd-1.01
4599,700,630,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4601,2,365,2014,0,0,0,0,7,7,3,3,4,mic-tdd-1.01
4601,365,2,2014,0,0,0,0,7,7,3,3,4,mic-tdd-1.01
4602,2,630,2011,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4602,2,630,2012,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4602,630,2,2011,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4602,630,2,2012,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4603,2,630,2012,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
4603,2,630,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4603,630,2,2012,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
4603,630,2,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4604,2,700,2014,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
4604,700,2,2014,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
4605,2,710,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4605,710,2,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4606,2,710,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4606,710,2,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4607,51,91,2011,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4607,91,51,2011,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4610,100,365,2013,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4610,365,100,2013,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4612,160,200,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4612,200,160,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4613,160,452,2012,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
4613,452,160,2012,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
4614,200,230,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4614,230,200,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4615,200,230,2013,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4615,230,200,2013,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4616,200,230,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4616,230,200,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4617,220,437,2011,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4617,437,220,2011,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4618,220,437,2011,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
4618,437,220,2011,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
4619,325,750,2012,0,0,0,0,16,15,4,4,2,mic-tdd-1.01
4619,750,325,2012,0,0,0,0,15,16,4,4,2,mic-tdd-1.01
4620,345,347,2011,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
4620,347,345,2011,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
4621,345,347,2013,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
4621,347,345,2013,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
4624,800,811,2014,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
4624,811,800,2014,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
4625,350,640,2011,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
4625,640,350,2011,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
4626,350,640,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4626,640,350,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4627,350,640,2012,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4627,350,640,2013,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4627,350,640,2014,0,0,0,0,7,7,3,3,12,mic-tdd-1.01
4627,640,350,2012,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4627,640,350,2013,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4627,640,350,2014,0,0,0,0,7,7,3,3,12,mic-tdd-1.01
4628,352,640,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4628,640,666,2011,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4628,640,352,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4628,666,640,2011,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4629,365,372,2011,0,0,0,0,15,0,4,1,2,mic-tdd-1.01
4629,372,365,2011,0,0,0,0,0,15,1,4,2,mic-tdd-1.01
4630,365,372,2012,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4630,372,365,2012,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4631,365,372,2013,0,0,0,0,7,0,3,1,6,mic-tdd-1.01
4631,365,372,2014,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4631,372,365,2013,0,0,0,0,0,7,1,3,6,mic-tdd-1.01
4631,372,365,2014,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4632,640,645,2011,0,0,0,0,16,0,4,1,6,mic-tdd-1.01
4632,640,645,2012,0,0,0,0,16,0,4,1,9,mic-tdd-1.01
4632,640,645,2013,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
4632,645,640,2011,0,0,0,0,0,16,1,4,6,mic-tdd-1.01
4632,645,640,2012,0,0,0,0,0,16,1,4,9,mic-tdd-1.01
4632,645,640,2013,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
4633,640,645,2014,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4633,645,640,2014,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4636,2,770,2011,1,1,1,1,17,17,4,4,3,mic-tdd-1.01
4636,700,770,2011,10,22,8,12,17,17,4,4,26,mic-tdd-1.01
4636,700,770,2012,1,1,1,1,17,17,4,4,8,mic-tdd-1.01
4636,700,770,2013,3,3,1,1,17,17,4,4,14,mic-tdd-1.01
4636,700,770,2014,1,1,1,1,17,17,4,4,20,mic-tdd-1.01
4636,770,2,2011,1,1,1,1,17,17,4,4,3,mic-tdd-1.01
4636,770,700,2011,8,12,10,22,17,17,4,4,26,mic-tdd-1.01
4636,770,700,2012,1,1,1,1,17,17,4,4,8,mic-tdd-1.01
4636,770,700,2013,1,1,3,3,17,17,4,4,14,mic-tdd-1.01
4636,770,700,2014,1,1,1,1,17,17,4,4,20,mic-tdd-1.01
4637,365,640,2013,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4637,365,640,2014,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4637,640,652,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4637,640,365,2013,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4637,640,365,2014,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4637,652,640,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4639,365,705,2013,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4639,705,365,2013,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4642,373,630,2011,0,0,2,2,16,12,4,3,3,mic-tdd-1.01
4642,630,373,2011,2,2,0,0,12,16,3,4,3,mic-tdd-1.01
4643,437,438,2013,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
4643,438,437,2013,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
4644,471,482,2011,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4644,482,471,2011,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4645,484,540,2013,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
4645,540,484,2013,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
4646,490,500,2013,0,0,0,0,16,14,4,4,4,mic-tdd-1.01
4646,500,490,2013,0,0,0,0,14,16,4,4,4,mic-tdd-1.01
4647,490,517,2012,1,1,0,0,17,17,4,4,1,mic-tdd-1.01
4647,517,490,2012,0,0,1,1,17,17,4,4,1,mic-tdd-1.01
4648,490,517,2013,0,0,0,0,16,15,4,4,2,mic-tdd-1.01
4648,517,490,2013,0,0,0,0,15,16,4,4,2,mic-tdd-1.01
4650,490,517,2014,6,6,0,0,17,17,4,4,2,mic-tdd-1.01
4650,517,490,2014,0,0,6,6,17,17,4,4,2,mic-tdd-1.01
4651,490,626,2013,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
4651,626,490,2013,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
4652,501,520,2011,0,0,0,0,14,0,4,1,3,mic-tdd-1.01
4652,520,501,2011,0,0,0,0,0,14,1,4,3,mic-tdd-1.01
4653,501,520,2013,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
4653,520,501,2013,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
4655,530,531,2012,0,0,0,0,16,16,4,4,3,mic-tdd-1.01
4655,531,530,2012,0,0,0,0,16,16,4,4,3,mic-tdd-1.01
4656,625,626,2011,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
4656,625,626,2012,2,27,0,0,17,17,4,4,15,mic-tdd-1.01
4656,625,626,2013,0,0,0,0,17,17,4,4,6,mic-tdd-1.01
4656,625,626,2014,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4656,626,625,2011,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
4656,626,625,2012,0,0,2,27,17,17,4,4,15,mic-tdd-1.01
4656,626,625,2013,0,0,0,0,17,17,4,4,6,mic-tdd-1.01
4656,626,625,2014,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4657,625,626,2014,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4657,626,625,2014,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4658,625,666,2011,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4658,666,625,2011,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4659,625,666,2011,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4659,666,625,2011,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4660,625,666,2012,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4660,666,625,2012,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4661,630,640,2012,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
4661,640,630,2012,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
4662,630,640,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4662,640,630,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4663,630,645,2011,0,0,0,0,16,0,4,1,9,mic-tdd-1.01
4663,645,630,2011,0,0,0,0,0,16,1,4,9,mic-tdd-1.01
4664,630,670,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4664,670,630,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4666,630,700,2012,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4666,700,630,2012,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4667,630,700,2013,0,0,4,4,16,0,4,1,1,mic-tdd-1.01
4667,700,630,2013,4,4,0,0,0,16,1,4,1,mic-tdd-1.01
4668,630,700,2014,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4668,630,770,2014,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4668,700,630,2014,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4668,770,630,2014,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4669,630,700,2014,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4669,700,630,2014,0,0,0,0,17,17,4,4,1,mic-tdd-1.01
4671,630,770,2012,0,0,0,0,16,15,4,4,3,mic-tdd-1.01
4671,770,630,2012,0,0,0,0,15,16,4,4,3,mic-tdd-1.01
4672,630,770,2013,0,0,0,0,16,0,4,1,5,mic-tdd-1.01
4672,630,770,2014,1,1,1,1,17,17,4,4,9,mic-tdd-1.01
4672,770,630,2013,0,0,0,0,0,16,1,4,5,mic-tdd-1.01
4672,770,630,2014,1,1,1,1,17,17,4,4,9,mic-tdd-1.01
4673,640,666,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4673,666,640,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4674,651,666,2011,3,3,0,0,0,16,1,4,4,mic-tdd-1.01
4674,666,651,2011,0,0,3,3,16,0,4,1,4,mic-tdd-1.01
4675,651,666,2014,6,6,0,0,0,16,1,4,1,mic-tdd-1.01
4675,666,651,2014,0,0,6,6,16,0,4,1,1,mic-tdd-1.01
4676,2,365,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4676,20,365,2011,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4676,200,365,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4676,211,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4676,365,368,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4676,365,375,2011,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4676,365,385,2011,0,0,0,0,0,7,1,3,3,mic-tdd-1.01
4676,365,385,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,365,390,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4676,365,390,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,365,2,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4676,365,20,2011,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,365,200,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4676,365,211,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,368,365,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,375,365,2011,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4676,385,365,2011,0,0,0,0,7,0,3,1,3,mic-tdd-1.01
4676,385,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4676,390,365,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4676,390,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,20,365,2014,0,0,0,0,7,7,3,3,4,mic-tdd-1.01
4678,200,365,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,200,365,2014,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4678,210,365,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,220,365,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,235,365,2014,0,0,0,0,7,0,3,1,4,mic-tdd-1.01
4678,255,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,255,365,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,290,365,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,365,366,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,365,366,2014,0,0,0,0,7,0,3,1,4,mic-tdd-1.01
4678,365,368,2014,0,0,0,0,7,8,3,3,2,mic-tdd-1.01
4678,365,375,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,365,375,2014,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4678,365,380,2014,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4678,365,385,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,385,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,385,2014,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4678,365,390,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,390,2014,0,0,0,0,0,7,1,3,5,mic-tdd-1.01
4678,365,640,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,20,2014,0,0,0,0,7,7,3,3,4,mic-tdd-1.01
4678,365,200,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,200,2014,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4678,365,210,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,220,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,235,2014,0,0,0,0,0,7,1,3,4,mic-tdd-1.01
4678,365,255,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,255,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,365,290,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,366,365,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,366,365,2014,0,0,0,0,0,7,1,3,4,mic-tdd-1.01
4678,368,365,2014,0,0,0,0,8,7,3,3,2,mic-tdd-1.01
4678,375,365,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4678,375,365,2014,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4678,380,365,2014,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
4678,385,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,385,365,2013,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,385,365,2014,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4678,390,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4678,390,365,2014,0,0,0,0,7,0,3,1,5,mic-tdd-1.01
4678,640,365,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4679,365,732,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4679,365,732,2012,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4679,365,740,2011,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
4679,365,740,2012,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4679,732,365,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4679,732,365,2012,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4679,740,365,2011,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
4679,740,365,2012,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4680,2,365,2014,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
4680,365,732,2013,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4680,365,732,2014,0,0,0,0,0,8,1,3,3,mic-tdd-1.01
4680,365,740,2013,0,0,0,0,7,7,3,3,8,mic-tdd-1.01
4680,365,740,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4680,710,732,2014,0,0,0,0,0,8,1,3,1,mic-tdd-1.01
4680,365,2,2014,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
4680,732,365,2013,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
4680,732,365,2014,0,0,0,0,8,0,3,1,3,mic-tdd-1.01
4680,740,365,2013,0,0,0,0,7,7,3,3,8,mic-tdd-1.01
4680,740,365,2014,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
4680,732,710,2014,0,0,0,0,8,0,3,1,1,mic-tdd-1.01
4681,365,369,2013,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4681,369,365,2013,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4682,365,369,2014,0,0,0,0,15,16,4,4,26,mic-tdd-1.01
4682,369,365,2014,0,0,0,0,16,15,4,4,26,mic-tdd-1.01
4683,365,369,2014,0,0,0,0,14,11,4,3,10,mic-tdd-1.01
4683,369,365,2014,0,0,0,0,11,14,3,4,10,mic-tdd-1.01
4684,700,701,2014,0,0,0,0,0,14,1,4,2,mic-tdd-1.01
4684,701,700,2014,0,0,0,0,14,0,4,1,2,mic-tdd-1.01
4685,2,620,2011,0,0,0,0,16,0,4,1,6,mic-tdd-1.01
4685,20,620,2011,0,0,0,0,17,17,4,4,5,mic-tdd-1.01
4685,200,620,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4685,210,620,2011,0,0,0,0,13,0,4,1,3,mic-tdd-1.01
4685,211,620,2011,0,0,0,0,16,0,4,1,4,mic-tdd-1.01
4685,212,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,220,620,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4685,230,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,235,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,255,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,290,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,310,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,316,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,317,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,325,620,2011,0,0,0,0,16,0,4,1,5,mic-tdd-1.01
4685,339,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,341,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,344,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,349,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,350,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,355,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,360,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,366,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,367,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,368,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,380,620,2011,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
4685,385,620,2011,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
4685,390,620,2011,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
4685,395,620,2011,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
4685,620,640,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,663,2011,0,0,0,0,0,13,1,4,1,mic-tdd-1.01
4685,620,694,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,696,2011,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
4685,620,2,2011,0,0,0,0,0,16,1,4,6,mic-tdd-1.01
4685,620,20,2011,0,0,0,0,17,17,4,4,5,mic-tdd-1.01
4685,620,200,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4685,620,210,2011,0,0,0,0,0,13,1,4,3,mic-tdd-1.01
4685,620,211,2011,0,0,0,0,0,16,1,4,4,mic-tdd-1.01
4685,620,212,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,220,2011,0,0,0,0,17,17,4,4,7,mic-tdd-1.01
4685,620,230,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,235,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,255,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,290,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,310,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,316,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,317,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,325,2011,0,0,0,0,0,16,1,4,5,mic-tdd-1.01
4685,620,339,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,341,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,344,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,349,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,350,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,355,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,360,2011,0,0,0,0,0,13,1,4,2,mic-tdd-1.01
4685,620,366,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,367,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,368,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,620,380,2011,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
4685,620,385,2011,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
4685,620,390,2011,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
4685,620,395,2011,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
4685,640,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,663,620,2011,0,0,0,0,13,0,4,1,1,mic-tdd-1.01
4685,694,620,2011,0,0,0,0,13,0,4,1,2,mic-tdd-1.01
4685,696,620,2011,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
4686,616,620,2011,0,0,0,0,17,17,4,4,6,mic-tdd-1.01
4686,620,616,2011,0,0,0,0,17,17,4,4,6,mic-tdd-1.01
4690,652,663,2013,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
4690,663,652,2013,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
4691,2,365,2013,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
