Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA & IBRD total,IBT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,13952.89423,13686.11958,13352.15971,13031.77951,12721.186,12405.46566,12104.28692,11808.16385,11514.95753,11230.38566,10958.00983,10701.3855,10452.41267,10215.96044,9994.930023,9785.518086,9585.06708,9389.129618,9196.097416,9007.43889,8822.839076,8637.3545,8456.219965,8282.717743,8112.712007,7944.941886,7779.876239,7620.221478,7466.788697,7319.272882,7180.102725,7660.350662,7464.885168,7336.659554,7216.240336,7099.565299,6987.286098,6878.773859,6774.964865,6675.723787,6579.495146,6486.272377,6396.000428,6307.789924,6222.638738,6133.653434,6054.826156,5976.891161,5899.391311,5822.576697,5745.391236,5630.163396,5554.962563,5481.981164,5411.592721,5343.302451,5276.517623,5212.82795,5152.02704,5094.92765,,,
IDA total,IDA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18777.70726,18217.0387,17772.09284,17332.36082,16897.64576,16469.79432,16048.22666,15633.64245,15230.23294,14846.73335,14504.75052,14166.28222,13806.06757,13450.70434,13108.88359,12783.13473,12457.50773,12122.77921,11785.03875,11456.55245,11153.83638,10856.38307,10557.13864,10268.55789,9986.620529,9716.359552,9457.259539,9208.590195,8967.506783,8737.387348,8520.31598,8141.923492,7579.680353,7370.026367,7185.267918,7005.728238,6835.101027,6669.681532,6508.402404,6351.242722,6197.362908,6045.758583,5899.994494,5759.036473,5625.660663,5495.327116,5368.874404,5247.986168,5129.518012,5010.642431,4894.822987,4658.262682,4559.376875,4464.218665,4370.977221,4277.996132,4185.445291,4094.023456,4003.749349,3914.574154,,,
IDA blend,IDB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,14132.02262,14094.98329,13759.77174,13426.50961,13095.57432,12768.30087,12448.442,12134.38491,11824.3935,11518.66206,11225.58948,10937.96228,10646.12629,10354.45993,10062.03639,9771.957646,9485.110252,9203.568521,8919.02607,8604.295792,8286.906994,8004.455706,7759.995453,7536.934964,7309.690686,7084.280485,6867.07915,6657.886103,6458.991281,6268.10659,6086.838188,5560.792235,5420.716832,5279.949631,5141.96367,5005.234461,4874.869423,4749.819175,4629.465881,4506.039234,4385.261909,4278.104416,4178.890048,4080.845149,3986.461844,3894.560783,3803.231237,3713.07266,3623.585547,3533.441291,3448.233627,3372.225192,3301.917667,3235.214614,3172.235945,3112.198581,3051.922283,2991.030326,2930.947799,2870.641106,,,
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,22228.23236,21626.112,21036.3364,20458.05677,19955.9366,19492.83952,18997.60748,18496.64303,18000.12102,17519.11946,17057.44714,16614.24802,16187.27647,15777.84913,15384.8833,15006.57611,14642.95263,14291.58388,13951.5995,13623.56298,13308.38387,13004.68629,12712.96827,12435.62867,12176.12265,11935.41693,11707.94412,11489.82075,11280.85676,11082.02348,10890.62703,10705.96605,10528.46857,10356.10318,10188.2424,10024.64119,9865.218499,9712.036179,9567.438689,9429.986313,9297.947312,9171.111266,9049.215102,8934.728482,8822.791152,8708.89736,8595.396009,8484.19488,8376.998582,8272.812311,8169.576995,8067.613531,7970.35903,7878.475912,7791.44178,7709.370238,7632.169231,7558.781829,7488.235214,7425.568579,,,
IDA only,IDX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,21070.14504,20194.43439,19694.97426,19202.734,18717.12682,18240.2601,17768.62043,17304.45913,16855.80997,16436.82091,16077.19975,15719.73477,15329.5188,14947.21838,14587.88941,14253.74026,13917.82981,13563.17999,13205.86202,12886.87327,12615.0973,12326.91204,12006.1418,11686.73997,11382.28154,11096.78511,10824.26052,10563.62097,10307.90957,10064.96171,9837.102805,9617.932727,8697.468469,8452.642377,8245.414802,8046.262747,7857.386028,7673.183158,7492.289513,7321.273276,7153.842571,6978.738623,6807.100261,6643.521856,6489.553273,6338.814149,6194.421263,6058.836352,5926.961721,5794.962486,5664.095239,5310.089091,5196.346716,5086.13373,4976.25652,4864.524953,4753.757486,4645.428672,4538.451724,4433.538219,,,
Isle of Man,IMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3168.607551,3096.199344,3025.524764,2956.696608,2891.338774,2829.786482,2770.183566,2710.748974,2651.679992,2593.71592,2536.845764,2480.963951,2425.737038,2371.572809,2319.075917,2268.408056,2218.86127,2170.29862,2122.573845,2075.116386,2028.422327,1983.078101,1938.788593,1895.41117,1853.270965,1812.304889,1772.675513,1734.375101,1697.157854,1661.205587,1626.653254,1593.258425,1560.962892,1529.734681,1499.565796,1470.586414,1442.631125,1415.656014,1389.71641,1364.622543,1340.165885,1316.564539,1294.058019,1272.590928,1252.339787,1233.395027,1215.44083,1198.274876,1181.719959,1165.552253,1149.789786,1134.573955,1119.947402,1106.141795,1093.080817,1080.203754,1067.792507,1056.242884,1045.468442,1035.529455,,,
Not classified,INX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,17348.81745,17277.55152,17177.01085,17093.71893,17029.85438,16962.06037,16882.2891,16806.43446,16708.43776,16569.44797,16376.73167,16135.14003,15878.4167,15617.52988,15362.66872,15132.56435,14929.01103,14718.69274,14523.89774,14357.71214,14190.55893,14057.03138,13957.72802,13871.4984,13849.31158,13843.02015,13841.58504,13900.91034,13956.10208,13944.32628,13864.38649,13770.11772,13701.46083,13647.55767,13577.76638,13470.75335,13336.34172,13197.95642,13050.01137,12877.20351,12673.80245,12462.01945,12260.66371,12038.53708,11779.08966,11465.76731,11139.04207,10914.24875,10803.95778,10745.24879,10698.49374,10653.25545,10597.30751,10520.12349,10421.19271,10304.21621,10192.64515,10067.14994,9930.406093,9828.73529,,,
"Iran, Islamic Rep.",IRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5845.260622,5684.570483,5524.720782,5365.652741,5209.383571,5059.314059,4917.090394,4781.34162,4648.439598,4516.742792,4389.608386,4267.462073,4147.583211,4028.777195,3910.889426,3797.162382,3684.42966,3570.073075,3453.835643,3335.871884,3174.701135,3023.527278,2918.598184,2816.228366,2718.646914,2627.100717,2542.465606,2465.849046,2395.388804,2303.130345,2215.865553,2164.319298,2150.432187,2142.175469,2113.667303,2086.09389,2056.640586,2024.852233,1993.028433,1960.503618,1927.2634,1908.592046,1890.965627,1860.655738,1830.938309,1802.85696,1776.83952,1752.62977,1728.947225,1704.835185,1683.193597,1661.828805,1637.799589,1607.019923,1571.080557,1542.501665,1520.618714,1500.860302,1484.447347,1472.101224,,,
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4848.008061,4704.730071,4550.258641,4401.290128,4256.068283,4115.090188,3978.074481,3844.418145,3714.358645,3587.682711,3466.297348,3350.047086,3237.633367,3130.796309,3029.879953,2933.494187,2838.666182,2745.772583,2659.849794,2578.118265,2502.264123,2433.008964,2361.823749,2289.128357,2234.373604,2179.80668,2120.735011,2072.130632,2018.048925,1993.387729,1972.389019,1914.534214,1824.229478,1738.437035,1680.282524,1626.667588,1576.300325,1526.883914,1477.704255,1429.217709,1384.428009,1340.679495,1300.389012,1263.507868,1226.537077,1217.756818,1228.154593,1204.721097,1162.136535,1125.864089,1087.155899,1039.438205,992.0579001,957.914672,932.2573847,909.6090715,888.4141258,867.1937168,846.8965092,827.1262832,,,
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,949566.83,932129.9718,915686.792,899551.8115,884099.7264,869253.9756,855341.6083,843722.7031,835918.9454,831547.951,824850.3139,812864.2947,800689.535,789929.7892,779891.6409,772186.742,766459.7225,760500.4988,753095.4438,745163.0154,736712.0972,726930.6423,717369.1962,709779.5091,704210.7661,699070.6473,691453.2313,680707.9363,672330.0587,667121.8792,659433.5853,651198.7803,644610.8636,639047.2933,635590.0519,632167.6657,627010.1207,620331.549,612875.4313,604541.171,596558.21,591257.0473,587176.7506,582044.2765,572903.678,559611.8269,545630.7813,535578.1409,533753.6382,534522.2786,532891.9734,530063.9818,525073.8192,519264.7212,513882.3814,506798.5535,495049.505,481967.334,471484.8723,463894.0357,,,
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,343.2494279,327.0824248,315.258512,303.030303,292.6258291,285.279574,273.2240437,267.5704602,260.6882169,252.1856086,244.3792766,238.2465057,228.7980476,222.090613,217.0767004,212.2841778,207.5837254,203.2520325,198.0982567,193.3986591,189.5854398,186.0580501,182.7040195,180.3318105,177.1793055,174.4591766,171.6639963,168.8428636,166.002656,160.944206,151.5457668,146.3985946,142.558449,138.9146138,135.2569883,131.7638791,128.5126799,125.607101,122.4489796,119.2558435,116.4777139,114.1552511,112.1126508,110.1483331,108.2235466,106.3271758,104.4553697,102.6160245,100.1923693,98.37871872,96.57730047,94.81069465,93.057882,91.28863031,89.49773869,87.76035572,86.07531016,84.43283649,82.83631544,81.3881564,,,
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3611.261993,3586.909843,3560.83665,3531.664517,3502.048938,3474.932881,3449.872875,3428.147439,3408.796937,3390.816183,3375.036455,3355.930237,3333.247734,3311.506544,3291.787607,3275.40738,3261.525503,3249.924945,3240.54145,3233.872814,3229.992739,3227.600787,3226.429553,3225.708497,3224.776404,3224.600682,3224.271624,3222.714013,3220.297594,3217.603057,3215.376243,3213.192958,3211.229146,3210.575018,3210.524017,3209.621845,3207.924181,3207.001265,3206.461866,3205.009551,3203.20988,3198.443324,3184.257561,3163.716139,3148.208116,3138.760077,3122.951365,3102.331149,3088.228662,3078.744136,3073.453915,3065.180844,3029.852866,3002.180982,3005.075762,3010.185246,3014.699725,3020.435022,3055.46305,3070.382367,,,
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,6505.168432,6427.871889,6352.017879,6273.544631,6195.273321,6118.827252,6044.410191,5972.269203,5899.330377,5821.662307,5738.165134,5650.814834,5563.609072,5480.332982,5403.14134,5332.877389,5266.853762,5202.152383,5136.840826,5068.024758,4995.253056,4920.426658,4847.316039,4780.276446,4722.014982,4673.403657,4632.647689,4596.134287,4560.191964,4524.608805,4487.395035,4445.541602,4401.271704,4356.766131,4313.031308,4272.977866,4236.084094,4200.550578,4168.671144,4143.242969,4122.41159,4102.349896,4082.568755,4062.651087,4043.165452,4023.928675,4006.706597,3991.704572,3975.534831,3958.819209,3941.126711,3921.636833,3902.811589,3886.813743,3873.04098,3861.640314,3853.82869,3849.087873,3846.436795,3837.34997,,,
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,764.7042994,729.7122344,696.9089737,662.4916096,623.7002434,581.5292001,538.8407812,499.0326669,465.0756805,437.9166469,416.7888921,400.0499769,385.8745037,373.1702619,361.4899747,350.617256,340.0787267,329.6112714,318.9780728,307.6363738,295.6662353,283.4169108,271.196146,259.321604,247.8655217,236.8220838,226.2252819,216.0157634,205.9829282,195.94396,186.0145937,176.3692603,167.3307965,159.4141041,152.9767092,147.9817631,144.0744117,140.7810209,137.7562099,134.8845985,132.0858132,129.2760616,126.387178,123.2732927,120.1014205,112.2532486,105.3532911,102.8212058,100.5826567,98.39483684,95.92150751,94.56641093,88.63112221,78.77084222,71.83298179,68.44190106,66.76207182,65.20160633,63.7461639,62.40437467,,,
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4571.7931,4529.510286,4483.837331,4437.427118,4389.90526,4349.981285,4305.209303,4256.962113,4206.65434,4158.486698,4068.232779,4011.643094,3955.587037,3903.34235,3853.979009,3812.901796,3776.169734,3741.96131,3710.415049,3681.286224,3654.566934,3629.304524,3604.147284,3580.856574,3558.512707,3539.619038,3522.597875,3507.970435,3493.974925,3482.401723,3468.748992,3455.897127,3444.712367,3435.108406,3427.059424,3419.292763,3411.155271,3401.898734,3395.692998,3390.017581,3381.859079,3374.004473,3366.792465,3365.659317,3365.343226,3363.211163,3359.348755,3357.722371,3358.141932,3357.538846,3363.76366,3369.140242,3374.004473,3378.484553,3382.071873,3383.801819,3386.573418,3390.873032,3395.639367,3405.643865,,,
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.449062,3928.410263,3985.565008,4068.602133,4130.76533,4196.445835,4269.608351,4310.583323,4323.543201,4330.902487,4330.723817,4316.179354,4286.289788,4248.357879,4203.661007,4155.851335,4078.738219,3998.677174,3942.562471,3886.526238,3832.161452,3777.394697,3722.173715,3668.170303,3616.376368,3567.512979,3520.924083,3475.809473,3430.963209,,,
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2572.236989,2475.017271,2380.076346,2287.953417,2198.10396,2111.683578,2029.199296,1950.276982,1875.07626,1804.222351,1739.721377,1679.798989,1622.205565,1567.712811,1516.271572,1467.849001,1420.011571,1372.003688,1325.172066,1278.794182,1233.173291,1188.87004,1145.579273,1103.813029,1064.149119,1026.740947,991.2798975,957.175771,924.6106016,893.6948276,865.4484748,839.5616709,815.2228492,792.0793898,770.1366457,749.572635,729.7915433,710.4278069,690.8029663,670.953726,650.9363751,631.4860211,613.0223358,594.9671641,577.5184618,560.5919613,544.209918,528.2378203,512.8275767,498.5801905,485.5149545,473.4046526,462.132299,451.6508526,441.821613,432.1984054,422.8965854,414.3870043,406.2691052,398.1858116,,,
Kyrgyz Republic,KGZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10836.24928,10833.13038,10836.96928,10729.32199,10571.68784,10418.61852,10260.01258,10108.66871,9988.975992,9894.643182,9804.235879,9701.980846,9585.28415,9477.782513,9376.437222,9287.4497,9199.616448,9089.220367,8981.442391,8872.810358,8726.280497,8554.794042,8384.885614,8214.003928,8048.35924,7894.227356,7738.660087,7578.761501,7436.283226,,,
Cambodia,KHM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,21289.91462,20833.13899,20393.39295,19964.08782,19543.88843,19145.19711,18766.20744,18403.47841,18054.68143,17977.12612,18009.88124,17823.65489,17599.77584,17444.36319,17925.29699,19121.24104,19966.2362,20230.84976,19927.92898,19454.87944,18948.9403,18218.35102,17524.07235,16905.20149,16350.12588,15741.41887,15121.1251,14583.21745,14070.82174,13534.1262,13024.65548,12409.68635,11773.2622,11338.47288,11044.43342,10784.60023,10549.73294,10335.00764,10135.30038,9951.446677,9774.527743,9600.551005,9430.930167,9265.25527,9104.234654,8948.061843,8793.426017,8648.950709,8519.512226,8396.263537,8275.075589,8156.011102,8040.169916,7928.568202,7822.268207,7718.6055,7618.114411,7525.629261,7440.886598,7355.066763,,,
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,426.6894234,433.1817197,441.2494714,450.6619097,461.3964934,473.5315589,487.1217195,502.3863351,520.2124201,533.7128625,538.3217818,540.3458213,542.4709552,544.761213,546.8465184,548.696845,550.4208426,552.1684114,554.554277,556.8833097,558.7502619,560.8262841,563.3802817,566.3048608,569.476082,572.9427773,576.6874114,580.81847,585.4800937,590.6093119,591.9786888,586.797066,579.0527662,571.4149663,564.0423032,556.8833097,549.7526113,542.6181325,535.4155047,527.9250346,521.8979689,518.7618883,516.8960393,515.2425934,513.6436597,512.0109229,510.4753802,508.9490203,507.5498033,506.2970698,504.403018,502.8600163,502.4389223,502.207621,502.1971124,502.2181301,502.2496599,502.5020414,503.0181087,503.757189,,,
"Korea, Rep.",KOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2516.914656,2445.967134,2378.791058,2317.382819,2259.213952,2203.116766,2152.269642,2102.904369,2055.841147,2011.424831,1972.161413,1935.508556,1901.583927,1869.292712,1838.114154,1809.000611,1781.016289,1754.163637,1727.755961,1701.038263,1674.70456,1649.021501,1624.889631,1604.961407,1589.237045,1573.50689,1558.081856,1542.899738,1527.714244,1512.738153,1497.839139,1482.354767,1467.372912,1452.68286,1438.139244,1424.502019,1411.2067,1401.056373,1391.133049,1379.549159,1369.005182,1361.115738,1354.079035,1348.723015,1345.866781,1338.816819,1332.069719,1321.993396,1315.206802,1308.670409,1298.645696,1291.836452,1285.969137,1277.916641,1271.196067,1266.161299,1262.608784,1257.146982,1252.781281,1251.05527,,,
Kuwait,KWT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Latin America & Caribbean (excluding high income),LAC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,58451.9683,56791.18296,55224.11822,53709.15884,52250.30676,50855.22058,49522.72248,48248.72791,47028.71732,45858.23589,44732.2274,43644.29251,42591.08157,41573.64063,40593.81163,39649.91367,38727.52766,37824.47392,36953.06927,36121.72996,35340.91641,34594.08377,33865.70664,33164.52373,32494.20984,31853.67167,31239.28013,30645.15542,30072.24725,29511.1463,28967.35881,28449.69911,27952.28092,27472.415,27011.12717,26571.0054,26148.82728,25743.36333,25355.23392,24984.9943,24632.86836,24298.36846,23982.7315,23680.27679,23388.63658,23110.51283,22844.41901,22589.85592,22343.26331,22110.75556,21861.28419,21617.49708,21384.07946,21158.63842,20939.65113,20723.89849,20505.77714,20283.895,20072.21116,19890.96541,,,
Lao PDR,LAO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,87695.82445,85703.41846,83757.87815,81874.40793,80018.28989,78197.48232,76406.73262,74635.34909,72891.23625,71170.0407,69470.49182,67799.26575,66167.14641,64610.66307,63198.70416,61978.82368,60913.53669,59912.93116,58879.92083,57740.37996,56481.87344,55129.4253,53726.71219,52308.32461,50887.26653,49475.2351,48084.48727,46724.37356,45403.25435,44130.84146,42909.70145,41744.26115,40637.77401,39601.07738,38640.81737,37748.4628,36967.01199,36287.94177,35655.0568,35058.9493,34494.58459,33962.99853,33467.71394,33008.75304,32530.49307,32018.33386,31516.14507,31030.68991,30562.14115,30110.29794,29674.29808,29252.69055,28845.24194,28454.20442,28051.90014,27628.78693,27208.09635,26798.00693,26400.24969,26013.06473,,,
Lebanon,LBN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2589.981627,2510.514085,2434.680811,2364.019621,2299.461782,2237.088504,2178.64726,2121.742959,2065.561792,2015.290174,1965.491698,1915.429785,1867.819838,1823.09866,1783.335179,1563.304552,1388.239357,1507.819457,1653.938234,1619.596032,1585.612155,1563.450183,1544.903588,1517.278962,1487.564887,1451.023425,1415.565917,1388.427687,1361.508233,1335.670757,1309.06687,1281.569667,1256.940669,1234.522178,1212.231415,1189.814297,1168.579526,1148.659514,1129.40645,1110.946012,1093.593366,1079.460432,1065.528446,1049.226884,1033.804547,1016.978455,998.002332,982.0744809,969.474676,960.8070779,951.4265055,926.9385133,845.2414053,765.0204595,750.1242393,766.9423558,785.6935677,806.6089504,830.1759264,847.6188004,,,
