micnum,ccode,stmon,stday,styear,endmon,endday,endyear,sidea,fatalmin,fatalmax,hiact,hostlev,orig,version
51,2,6,28,1950,7,27,1953,0,40937,55068,22,5,0,mic-1.0
51,731,6,25,1950,7,27,1953,1,215692,369411,22,5,1,mic-1.0
51,560,11,-9,1950,7,27,1953,0,34,34,22,5,0,mic-1.0
51,212,2,1,1951,1,-9,1953,0,2,2,22,5,0,mic-1.0
53,2,8,22,1956,8,23,1956,0,16,16,7,3,1,mic-1.0
53,710,8,22,1956,8,23,1956,1,0,0,16,4,1,mic-1.0
55,350,8,29,1923,9,27,1923,0,0,0,0,1,1,mic-1.0
55,325,8,29,1923,9,27,1923,1,0,0,16,4,1,mic-1.0
56,640,2,-9,1897,9,21,1897,0,0,0,0,1,1,mic-1.0
56,350,3,2,1897,9,21,1897,0,0,0,0,1,0,mic-1.0
56,220,2,-9,1897,9,21,1897,1,0,0,16,4,1,mic-1.0
56,255,2,21,1897,9,21,1897,1,0,0,16,4,0,mic-1.0
56,300,2,-9,1897,9,21,1897,1,0,0,16,4,1,mic-1.0
56,325,2,-9,1897,9,21,1897,1,0,0,16,4,1,mic-1.0
56,200,2,-9,1897,9,21,1897,1,0,0,16,4,1,mic-1.0
56,365,2,-9,1897,9,21,1897,1,0,0,16,4,1,mic-1.0
57,300,4,24,1854,1,-9,1855,0,0,0,14,4,0,mic-1.0
57,365,5,31,1853,3,30,1856,1,60970,76010,22,5,1,mic-1.0
57,325,1,26,1855,3,30,1856,0,20,50,22,5,0,mic-1.0
57,640,5,31,1853,3,30,1856,0,19690,25325,22,5,1,mic-1.0
57,200,6,13,1853,3,30,1856,0,4546,5036,22,5,0,mic-1.0
57,220,6,13,1853,3,30,1856,0,18384,21359,22,5,0,mic-1.0
61,2,8,1,1962,12,12,1962,1,0,0,13,4,1,mic-1.0
61,365,9,-9,1962,12,12,1962,0,0,0,16,4,0,mic-1.0
61,40,8,1,1962,12,12,1962,0,0,0,16,4,1,mic-1.0
64,640,3,17,1826,10,7,1826,0,0,0,0,1,1,mic-1.0
64,365,3,17,1826,10,7,1826,1,0,0,7,3,1,mic-1.0
67,345,7,25,1934,7,31,1934,1,0,0,7,3,1,mic-1.0
67,255,7,25,1934,7,31,1934,0,0,0,0,1,1,mic-1.0
67,325,7,25,1934,7,31,1934,1,0,0,7,3,1,mic-1.0
67,315,7,25,1934,7,31,1934,1,0,0,7,3,1,mic-1.0
68,42,1,3,1900,1,13,1900,0,0,0,0,1,1,mic-1.0
68,220,1,3,1900,1,13,1900,1,0,0,7,3,1,mic-1.0
68,2,1,-9,1900,1,13,1900,0,0,0,7,3,0,mic-1.0
69,42,5,25,1914,11,29,1916,0,32,32,16,4,1,mic-1.0
69,2,5,25,1914,11,29,1916,1,8,8,16,4,1,mic-1.0
71,350,1,17,1850,4,15,1850,0,0,0,0,1,1,mic-1.0
71,200,1,17,1850,4,15,1850,1,0,0,13,4,1,mic-1.0
77,200,7,10,1898,3,21,1899,0,0,0,7,3,1,mic-1.0
77,220,7,10,1898,3,21,1899,1,0,0,14,4,1,mic-1.0
78,327,7,16,1847,12,23,1847,0,0,0,0,1,1,mic-1.0
78,300,7,16,1847,12,23,1847,1,0,0,14,4,1,mic-1.0
86,230,8,8,1907,8,8,1908,1,0,0,14,4,0,mic-1.0
86,220,3,25,1907,8,-9,1908,1,0,0,16,4,1,mic-1.0
86,600,3,25,1907,8,-9,1908,0,0,0,0,1,1,mic-1.0
88,255,7,6,1870,5,10,1871,0,26802,32175,22,5,1,mic-1.0
88,267,7,16,1870,1,18,1871,0,456,935,22,5,0,mic-1.0
88,220,7,6,1870,5,10,1871,1,41848,51885,22,5,1,mic-1.0
88,271,7,17,1870,1,18,1871,0,411,750,22,5,0,mic-1.0
88,245,7,16,1870,1,18,1871,0,4692,5120,22,5,0,mic-1.0
89,220,9,21,1822,11,13,1823,1,30,35,22,5,1,mic-1.0
89,230,9,21,1822,11,13,1823,0,140,160,22,5,1,mic-1.0
91,640,6,-9,1887,6,-9,1887,0,0,0,0,1,1,mic-1.0
91,365,6,-9,1887,6,-9,1887,1,0,0,4,2,1,mic-1.0
91,220,6,-9,1887,6,-9,1887,1,0,0,4,2,1,mic-1.0
92,220,2,18,1964,2,29,1964,1,2,2,17,4,1,mic-1.0
92,481,2,18,1964,2,29,1964,0,25,25,17,4,1,mic-1.0
95,41,10,-9,1909,10,-9,1909,0,0,0,0,1,1,mic-1.0
95,255,10,-9,1909,10,-9,1909,1,0,0,7,3,1,mic-1.0
96,350,5,8,1886,6,6,1886,0,0,0,0,1,1,mic-1.0
96,325,5,8,1886,6,6,1886,1,0,0,13,4,1,mic-1.0
96,200,5,8,1886,6,6,1886,1,0,0,13,4,1,mic-1.0
96,255,5,8,1886,6,6,1886,1,0,0,13,4,1,mic-1.0
96,300,5,8,1886,6,6,1886,1,0,0,13,4,1,mic-1.0
96,365,5,8,1886,6,6,1886,1,0,0,13,4,1,mic-1.0
100,41,12,17,1914,7,28,1915,0,0,0,0,1,1,mic-1.0
100,2,12,17,1914,7,28,1915,1,0,0,16,4,1,mic-1.0
104,365,3,-9,1880,6,-9,1880,1,0,0,7,3,1,mic-1.0
104,710,3,-9,1880,6,-9,1880,0,0,0,11,3,1,mic-1.0
106,740,4,23,1895,5,6,1895,0,0,0,0,1,1,mic-1.0
106,255,4,23,1895,5,6,1895,1,0,0,1,2,1,mic-1.0
106,220,4,23,1895,5,6,1895,1,0,0,7,3,1,mic-1.0
106,365,4,23,1895,5,6,1895,1,0,0,7,3,1,mic-1.0
108,339,3,25,1939,4,7,1939,0,140,180,22,5,1,mic-1.0
108,325,3,25,1939,4,7,1939,1,251,400,22,5,1,mic-1.0
109,325,9,-9,1904,9,-9,1904,0,0,0,0,1,1,mic-1.0
109,300,9,-9,1904,9,-9,1904,1,0,0,10,3,1,mic-1.0
111,200,11,23,1934,5,5,1936,1,0,0,7,3,0,mic-1.0
111,530,11,22,1934,5,5,1936,1,14901,21420,22,5,1,mic-1.0
111,325,11,22,1934,5,5,1936,0,3987,5665,22,5,1,mic-1.0
112,220,9,18,1860,9,29,1860,0,0,0,7,3,0,mic-1.0
112,325,9,11,1860,9,29,1860,1,280,325,22,5,1,mic-1.0
112,327,9,11,1860,9,29,1860,0,470,550,22,5,1,mic-1.0
113,220,11,13,1860,1,19,1861,0,0,0,7,3,0,mic-1.0
113,329,9,18,1860,2,13,1861,0,1050,1175,22,5,1,mic-1.0
113,325,9,18,1860,2,13,1861,1,340,375,22,5,1,mic-1.0
114,640,9,26,1911,10,18,1912,0,9350,11855,22,5,1,mic-1.0
114,325,9,26,1911,10,18,1912,1,3410,4950,22,5,1,mic-1.0
115,255,6,24,1859,7,11,1859,0,0,0,10,3,0,mic-1.0
115,300,2,-9,1859,7,11,1859,0,7960,10340,22,5,1,mic-1.0
115,220,4,25,1859,7,11,1859,1,4110,5000,22,5,0,mic-1.0
115,325,2,-9,1859,7,11,1859,1,2290,3210,22,5,1,mic-1.0
119,365,2,24,1885,9,10,1885,1,0,0,7,3,1,mic-1.0
119,200,2,24,1885,9,10,1885,0,0,0,11,3,1,mic-1.0
121,300,6,27,1853,6,27,1853,0,0,0,0,1,1,mic-1.0
121,2,6,27,1853,6,27,1853,1,0,0,7,3,1,mic-1.0
122,630,6,29,1961,6,29,1961,1,0,0,0,1,0,mic-1.0
122,670,7,1,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,616,9,10,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,200,6,27,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,625,9,10,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,651,9,10,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,663,9,10,1961,2,28,1962,1,0,0,7,3,0,mic-1.0
122,690,6,25,1961,7,-9,1961,1,0,0,10,3,1,mic-1.0
122,645,6,25,1961,2,28,1962,0,0,0,16,4,1,mic-1.0
123,220,7,21,1845,3,23,1846,1,0,0,13,4,1,mic-1.0
123,200,7,21,1845,3,23,1846,1,0,0,13,4,1,mic-1.0
123,160,7,21,1845,3,23,1846,0,0,0,0,1,1,mic-1.0
125,651,5,14,1958,10,28,1958,0,0,0,0,1,1,mic-1.0
125,645,7,14,1958,10,28,1958,0,0,0,0,1,0,mic-1.0
125,365,7,17,1958,10,28,1958,0,0,0,7,3,0,mic-1.0
125,2,5,14,1958,10,28,1958,1,0,0,16,4,1,mic-1.0
125,200,7,14,1958,10,28,1958,1,0,0,8,3,0,mic-1.0
125,640,7,17,1958,10,28,1958,1,0,0,0,1,0,mic-1.0
126,640,1,-9,1853,2,12,1853,0,0,0,0,1,1,mic-1.0
126,365,2,-9,1853,2,12,1853,1,0,0,1,2,0,mic-1.0
126,300,1,-9,1853,2,12,1853,1,0,0,1,2,1,mic-1.0
127,255,3,3,1921,5,11,1921,0,0,0,0,1,1,mic-1.0
127,325,3,3,1921,5,11,1921,1,0,0,3,2,1,mic-1.0
127,200,3,3,1921,5,11,1921,1,0,0,3,2,1,mic-1.0
127,211,3,3,1921,5,11,1921,1,0,0,3,2,1,mic-1.0
127,220,3,3,1921,5,11,1921,1,0,0,14,4,1,mic-1.0
128,640,11,15,1905,12,5,1905,0,0,0,0,1,1,mic-1.0
128,365,11,15,1905,12,5,1905,1,0,0,14,4,1,mic-1.0
128,200,11,15,1905,12,5,1905,1,0,0,7,3,1,mic-1.0
128,220,11,15,1905,12,5,1905,1,0,0,7,3,1,mic-1.0
128,325,11,15,1905,12,5,1905,1,0,0,14,4,1,mic-1.0
128,300,11,15,1905,12,5,1905,1,0,0,7,3,1,mic-1.0
129,710,9,18,1931,5,31,1933,0,30290,36150,22,5,1,mic-1.0
129,740,9,18,1931,5,31,1933,1,6006,7770,22,5,1,mic-1.0
131,730,9,14,1899,4,1,1900,0,0,0,0,1,1,mic-1.0
131,365,9,14,1899,4,1,1900,1,0,0,7,3,1,mic-1.0
131,740,2,-9,1900,4,1,1900,0,0,0,10,3,0,mic-1.0
133,200,1,17,1923,1,29,1923,0,0,0,7,3,0,mic-1.0
133,368,1,11,1923,1,29,1923,1,1,15,17,4,1,mic-1.0
133,220,1,11,1923,1,29,1923,0,1,10,17,4,1,mic-1.0
134,368,3,20,1939,3,23,1939,0,0,0,0,1,1,mic-1.0
134,255,3,20,1939,3,23,1939,1,0,0,7,3,1,mic-1.0
135,230,10,31,1861,4,24,1862,1,0,0,14,4,1,mic-1.0
135,200,10,31,1861,4,8,1862,1,0,0,14,4,1,mic-1.0
135,220,10,31,1861,2,5,1867,1,3496,5243,22,5,1,mic-1.0
135,70,10,31,1861,2,5,1867,0,4432,6809,22,5,1,mic-1.0
136,2,8,4,1913,11,23,1914,1,22,22,17,4,1,mic-1.0
136,70,8,4,1913,11,23,1914,0,302,322,17,4,1,mic-1.0
137,235,5,4,1831,5,13,1831,0,0,0,0,1,1,mic-1.0
137,200,5,4,1831,5,13,1831,1,0,0,7,3,1,mic-1.0
139,740,12,-9,1934,2,2,1935,0,27,115,17,4,1,mic-1.0
139,710,12,-9,1934,2,2,1935,1,75,225,17,4,1,mic-1.0
141,255,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,325,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,365,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,220,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,200,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,300,6,7,1880,11,25,1880,1,0,0,7,3,1,mic-1.0
141,640,6,7,1880,11,25,1880,0,0,0,7,3,1,mic-1.0
141,350,6,16,1880,11,25,1880,1,0,0,10,3,0,mic-1.0
142,365,7,-9,1821,8,10,1821,1,0,0,7,3,1,mic-1.0
142,640,7,-9,1821,8,10,1821,0,0,0,0,1,1,mic-1.0
144,200,7,13,1854,10,-9,1854,0,0,0,7,3,1,mic-1.0
144,2,7,13,1854,10,-9,1854,1,0,0,16,4,1,mic-1.0
145,710,1,5,1927,3,28,1927,0,40,40,17,4,1,mic-1.0
145,200,1,5,1927,3,28,1927,1,2,2,17,4,1,mic-1.0
145,325,2,8,1927,3,28,1927,1,0,0,17,4,0,mic-1.0
145,2,1,5,1927,3,28,1927,1,0,0,7,3,1,mic-1.0
145,235,1,20,1927,3,28,1927,1,0,0,7,3,0,mic-1.0
145,230,1,20,1927,3,28,1927,1,0,0,7,3,0,mic-1.0
145,220,1,6,1927,3,28,1927,1,0,0,17,4,0,mic-1.0
145,740,1,24,1927,3,28,1927,1,0,0,14,4,0,mic-1.0
146,220,8,16,1827,2,-9,1828,0,40,50,17,4,1,mic-1.0
146,365,8,16,1827,2,-9,1828,0,55,65,17,4,1,mic-1.0
146,200,8,16,1827,2,-9,1828,0,65,85,17,4,1,mic-1.0
146,640,8,16,1827,2,-9,1828,1,2000,3000,17,4,1,mic-1.0
147,300,3,-9,1821,4,7,1821,1,1,25,17,4,1,mic-1.0
147,329,3,-9,1821,4,7,1821,0,26,100,17,4,1,mic-1.0
148,710,4,21,1959,8,1,1960,1,0,0,16,4,1,mic-1.0
148,790,4,21,1959,8,1,1960,0,1,1,11,3,1,mic-1.0
149,255,11,18,1856,5,26,1857,1,0,0,10,3,1,mic-1.0
149,225,11,18,1856,5,26,1857,0,0,0,10,3,1,mic-1.0
151,93,5,2,1926,9,23,1926,0,0,0,0,1,1,mic-1.0
151,2,5,2,1926,9,23,1926,1,0,0,14,4,1,mic-1.0
152,200,12,7,1896,6,14,1898,0,0,0,14,4,1,mic-1.0
152,220,12,7,1896,6,14,1898,1,0,0,14,4,1,mic-1.0
153,365,6,22,1833,6,22,1833,0,0,0,0,1,1,mic-1.0
153,640,6,22,1833,6,22,1833,0,0,0,0,1,1,mic-1.0
153,220,6,22,1833,6,22,1833,1,0,0,7,3,1,mic-1.0
153,200,6,22,1833,6,22,1833,1,0,0,7,3,1,mic-1.0
154,255,9,12,1850,11,29,1850,1,0,0,14,4,1,mic-1.0
154,300,10,23,1850,11,29,1850,0,0,0,16,4,0,mic-1.0
154,271,10,23,1850,11,29,1850,0,0,0,16,4,0,mic-1.0
154,245,10,23,1850,11,29,1850,0,0,0,16,4,0,mic-1.0
154,273,9,12,1850,11,29,1850,0,0,0,0,1,1,mic-1.0
154,220,11,8,1850,11,29,1850,0,0,0,7,3,0,mic-1.0
154,365,10,28,1850,11,29,1850,0,0,0,8,3,0,mic-1.0
156,200,2,-9,1906,5,14,1906,0,0,0,7,3,1,mic-1.0
156,640,2,-9,1906,5,14,1906,1,0,0,14,4,1,mic-1.0
157,710,7,7,1937,12,7,1941,1,418090,699300,22,5,1,mic-1.0
157,740,7,7,1937,12,7,1941,0,178570,276450,22,5,1,mic-1.0
158,95,2,21,1921,8,23,1921,1,12,55,17,4,1,mic-1.0
158,94,2,21,1921,8,23,1921,0,26,60,17,4,1,mic-1.0
158,2,3,5,1921,8,23,1921,0,0,0,7,3,0,mic-1.0
159,100,11,2,1903,1,25,1904,0,0,0,1,2,1,mic-1.0
159,2,11,2,1903,1,25,1904,1,0,0,13,4,1,mic-1.0
160,220,3,21,1838,3,9,1839,1,10,15,16,4,1,mic-1.0
160,70,3,21,1838,3,9,1839,0,30,80,0,1,1,mic-1.0
164,600,5,20,1904,6,28,1904,0,0,0,0,1,1,mic-1.0
164,220,5,-9,1904,6,28,1904,1,0,0,7,3,0,mic-1.0
164,200,5,20,1904,6,28,1904,1,0,0,7,3,1,mic-1.0
164,2,5,20,1904,6,28,1904,1,0,0,7,3,1,mic-1.0
164,325,6,2,1904,6,28,1904,1,0,0,7,3,0,mic-1.0
164,230,6,6,1904,6,28,1904,0,0,0,7,3,0,mic-1.0
165,630,11,2,1911,9,-9,1912,0,200,400,16,4,1,mic-1.0
165,365,11,2,1911,9,-9,1912,1,101,250,14,4,1,mic-1.0
166,630,4,16,1908,6,17,1908,0,0,0,0,1,1,mic-1.0
166,365,4,16,1908,6,17,1908,1,0,0,16,4,1,mic-1.0
167,300,3,9,1821,4,8,1821,1,1,25,17,4,1,mic-1.0
167,325,3,9,1821,4,8,1821,0,26,100,17,4,1,mic-1.0
172,713,1,5,1962,1,10,1966,0,64,161,17,4,1,mic-1.0
172,710,1,5,1962,1,10,1966,1,21,60,17,4,1,mic-1.0
172,2,3,5,1962,10,18,1962,0,0,0,7,3,0,mic-1.0
173,365,7,26,1958,11,13,1958,1,0,0,1,2,0,mic-1.0
173,2,7,26,1958,12,6,1958,0,0,0,7,3,0,mic-1.0
173,713,7,17,1958,3,20,1959,0,552,702,22,5,1,mic-1.0
173,710,7,17,1958,3,20,1959,1,613,885,22,5,1,mic-1.0
174,220,3,7,1936,3,7,1936,0,0,0,0,1,1,mic-1.0
174,255,3,7,1936,3,7,1936,1,0,0,7,3,1,mic-1.0
174,211,3,7,1936,3,7,1936,0,0,0,0,1,1,mic-1.0
175,220,4,24,1849,7,1,1849,1,800,1000,22,5,1,mic-1.0
175,329,4,28,1849,7,1,1849,1,200,300,22,5,0,mic-1.0
175,327,4,24,1849,7,1,1849,0,1290,1780,22,5,1,mic-1.0
177,255,1,10,1923,7,11,1923,0,0,0,0,1,1,mic-1.0
177,220,1,10,1923,7,11,1923,1,0,0,14,4,1,mic-1.0
177,211,1,10,1923,7,11,1923,1,0,0,14,4,1,mic-1.0
178,740,4,-9,1932,3,23,1935,0,0,0,17,4,1,mic-1.0
178,365,4,-9,1932,3,23,1935,1,0,0,17,4,1,mic-1.0
179,365,10,8,1939,3,13,1940,1,119880,140220,22,5,1,mic-1.0
179,375,10,8,1939,3,13,1940,0,22080,29900,22,5,1,mic-1.0
180,740,6,30,1903,9,5,1905,1,44257,50721,22,5,1,mic-1.0
180,365,6,30,1903,9,5,1905,0,45900,54955,22,5,1,mic-1.0
182,365,7,9,1935,4,14,1936,1,2,8,17,4,0,mic-1.0
182,712,1,8,1935,4,1,1936,1,65,102,17,4,1,mic-1.0
182,740,1,8,1935,4,14,1936,0,41,56,17,4,1,mic-1.0
183,365,5,13,1939,9,16,1939,1,9012,9720,22,5,0,mic-1.0
183,740,5,11,1939,9,16,1939,0,8114,10325,22,5,1,mic-1.0
183,712,5,11,1939,9,16,1939,1,2601,3210,22,5,1,mic-1.0
184,365,7,11,1938,8,11,1938,1,621,880,22,5,1,mic-1.0
184,740,7,11,1938,8,11,1938,0,521,680,22,5,1,mic-1.0
185,365,10,-9,1956,10,23,1956,1,0,0,7,3,1,mic-1.0
185,290,10,-9,1956,10,23,1956,0,0,0,0,1,1,mic-1.0
187,365,10,31,1876,3,3,1878,1,35235,47205,22,5,1,mic-1.0
187,640,10,31,1876,3,3,1878,0,24546,33895,22,5,1,mic-1.0
189,365,11,-9,1827,9,14,1829,1,8295,12615,22,5,1,mic-1.0
189,640,11,-9,1827,9,14,1829,0,34490,41310,22,5,1,mic-1.0
191,200,12,-9,1888,3,16,1889,0,0,0,7,3,0,mic-1.0
191,2,12,21,1888,3,16,1889,0,0,0,7,3,1,mic-1.0
191,255,12,21,1888,3,16,1889,1,0,0,7,3,1,mic-1.0
194,240,12,24,1863,8,1,1864,1,0,0,14,4,0,mic-1.0
194,200,1,-9,1864,1,-9,1864,0,0,0,7,3,0,mic-1.0
194,269,12,24,1863,8,1,1864,1,0,0,14,4,0,mic-1.0
194,300,10,1,1863,8,1,1864,1,225,350,22,5,1,mic-1.0
194,255,10,1,1863,8,1,1864,1,665,880,22,5,1,mic-1.0
194,390,10,1,1863,8,1,1864,0,1256,1611,22,5,1,mic-1.0
196,200,7,1,1893,8,3,1893,0,0,0,7,3,0,mic-1.0
196,220,3,-9,1893,8,3,1893,1,5,5,22,5,1,mic-1.0
196,800,3,-9,1893,8,3,1893,0,16,16,22,5,1,mic-1.0
197,200,1,-9,1918,7,-9,1920,1,830,1150,22,5,0,mic-1.0
197,740,1,-9,1918,6,24,1922,1,1350,1550,22,5,0,mic-1.0
197,220,6,23,1918,4,16,1920,1,55,90,22,5,0,mic-1.0
197,325,3,3,1918,11,-9,1918,1,10,25,22,5,0,mic-1.0
197,365,1,6,1918,6,24,1922,0,3764,5510,22,5,1,mic-1.0
197,2,3,1,1918,4,-9,1920,1,425,540,22,5,0,mic-1.0
197,20,9,-9,1918,4,-9,1920,1,12,30,22,5,0,mic-1.0
197,360,1,6,1918,9,15,1918,1,121,270,22,5,1,mic-1.0
197,350,1,-9,1919,4,29,1919,1,175,225,22,5,0,mic-1.0
198,329,9,1,1848,9,11,1848,0,0,0,0,1,1,mic-1.0
198,220,9,1,1848,9,11,1848,1,0,0,7,3,1,mic-1.0
198,200,9,1,1848,9,11,1848,1,0,0,7,3,1,mic-1.0
199,710,10,24,1961,12,7,1964,1,443,947,22,5,1,mic-1.0
199,750,10,24,1961,12,7,1964,0,1058,1634,22,5,1,mic-1.0
200,220,8,2,1956,11,6,1956,0,9,55,22,5,0,mic-1.0
200,200,7,31,1956,11,6,1956,0,18,55,22,5,0,mic-1.0
200,365,11,4,1956,11,6,1956,1,0,0,1,2,0,mic-1.0
200,2,11,6,1956,11,6,1956,0,0,0,8,3,0,mic-1.0
200,651,9,1,1955,11,6,1956,1,1629,3346,22,5,1,mic-1.0
200,666,9,1,1955,11,6,1956,0,340,760,22,5,1,mic-1.0
202,710,3,25,1883,6,9,1885,0,3792,4840,22,5,1,mic-1.0
202,220,3,25,1883,6,9,1885,1,224,325,22,5,1,mic-1.0
203,750,6,-9,1959,10,31,1961,1,21,30,17,4,1,mic-1.0
203,710,6,-9,1959,10,31,1961,0,2,20,17,4,1,mic-1.0
207,2,2,-9,1858,6,8,1858,0,0,0,7,3,1,mic-1.0
207,200,2,-9,1858,6,8,1858,1,0,0,16,4,1,mic-1.0
208,2,3,10,1953,3,31,1953,1,0,0,7,3,1,mic-1.0
208,365,3,12,1953,3,31,1953,0,0,0,16,4,0,mic-1.0
208,315,3,10,1953,3,31,1953,0,0,0,16,4,1,mic-1.0
208,200,3,12,1953,3,31,1953,1,5,5,7,3,0,mic-1.0
210,230,7,27,1936,3,29,1939,0,5210,8125,22,5,1,mic-1.0
210,255,7,29,1936,3,29,1939,1,680,1010,22,5,0,mic-1.0
210,325,7,27,1936,3,29,1939,1,5050,5925,22,5,1,mic-1.0
210,365,8,-9,1936,3,29,1938,0,52,120,22,5,0,mic-1.0
211,211,4,9,1920,7,16,1920,0,0,0,14,4,0,mic-1.0
211,255,3,29,1920,7,16,1920,1,0,0,7,3,1,mic-1.0
211,220,3,29,1920,7,16,1920,0,0,0,14,4,1,mic-1.0
212,220,2,-9,1888,2,11,1888,1,0,0,7,3,1,mic-1.0
212,325,2,-9,1888,2,-9,1888,0,0,0,0,1,1,mic-1.0
212,200,2,11,1888,2,11,1888,0,0,0,7,3,0,mic-1.0
220,220,6,22,1870,10,5,1870,1,0,0,7,3,1,mic-1.0
220,2,6,-9,1870,10,5,1870,1,0,0,7,3,0,mic-1.0
220,710,6,22,1870,10,5,1870,0,0,0,10,3,1,mic-1.0
220,200,6,-9,1870,10,5,1870,1,0,0,7,3,0,mic-1.0
224,740,11,4,1865,11,24,1865,0,0,0,0,1,1,mic-1.0
224,220,11,4,1865,11,24,1865,1,0,0,7,3,1,mic-1.0
224,200,11,4,1865,11,24,1865,1,0,0,7,3,1,mic-1.0
224,210,11,4,1865,11,24,1865,1,0,0,7,3,1,mic-1.0
225,200,11,8,1861,12,27,1861,0,0,0,10,3,1,mic-1.0
225,2,11,8,1861,12,27,1861,1,0,0,15,4,1,mic-1.0
227,200,5,13,1861,9,19,1861,0,0,0,7,3,0,mic-1.0
227,365,3,13,1861,9,19,1861,1,0,0,16,4,1,mic-1.0
227,740,3,13,1861,9,19,1861,0,0,0,7,3,1,mic-1.0
228,220,3,18,1881,5,12,1881,1,0,0,16,4,1,mic-1.0
228,640,3,18,1881,5,12,1881,0,0,0,0,1,1,mic-1.0
230,325,3,9,1919,11,21,1919,1,0,0,14,4,1,mic-1.0
230,640,3,9,1919,11,21,1919,0,0,0,0,1,1,mic-1.0
231,337,4,26,1849,5,25,1849,0,0,0,0,1,1,mic-1.0
231,300,4,26,1849,5,25,1849,1,0,0,16,4,1,mic-1.0
236,640,9,16,1849,11,13,1849,0,0,0,0,1,1,mic-1.0
236,365,9,16,1849,11,8,1849,1,0,0,1,2,1,mic-1.0
236,220,10,6,1849,11,8,1849,0,0,0,7,3,0,mic-1.0
236,200,10,6,1849,11,8,1849,0,0,0,7,3,0,mic-1.0
236,300,9,16,1849,9,16,1849,1,0,0,1,2,1,mic-1.0
238,90,5,14,1913,5,14,1913,0,0,0,0,1,1,mic-1.0
238,200,5,14,1913,5,14,1913,1,0,0,7,3,1,mic-1.0
241,200,3,31,1923,6,13,1923,0,0,0,7,3,1,mic-1.0
241,365,3,31,1923,6,13,1923,1,0,0,15,4,1,mic-1.0
242,200,10,21,1904,11,25,1904,0,0,0,8,3,1,mic-1.0
242,365,10,21,1904,11,25,1904,1,0,0,16,4,1,mic-1.0
246,365,7,9,1960,7,9,1960,0,0,0,1,2,0,mic-1.0
246,2,5,6,1960,4,19,1961,1,0,0,17,4,1,mic-1.0
246,40,5,6,1960,4,19,1961,0,0,0,17,4,1,mic-1.0
247,42,1,-9,1905,1,20,1905,0,0,0,0,1,1,mic-1.0
247,2,1,-9,1905,1,20,1905,0,0,0,7,3,1,mic-1.0
247,220,1,-9,1905,1,20,1905,1,0,0,7,3,1,mic-1.0
247,255,1,-9,1905,1,20,1905,1,0,0,7,3,1,mic-1.0
247,325,1,-9,1905,1,20,1905,1,0,0,7,3,1,mic-1.0
247,210,1,-9,1905,1,20,1905,1,0,0,7,3,1,mic-1.0
248,740,1,30,1932,5,5,1932,0,0,0,0,1,1,mic-1.0
248,2,1,30,1932,5,5,1932,1,0,0,7,3,1,mic-1.0
248,200,1,30,1932,5,5,1932,1,0,0,7,3,1,mic-1.0
249,93,5,-9,1910,5,-9,1910,0,0,0,0,1,1,mic-1.0
249,2,5,-9,1910,5,-9,1910,1,0,0,7,3,1,mic-1.0
252,365,1,16,1946,10,-9,1946,1,0,0,7,3,1,mic-1.0
252,2,3,-9,1946,10,-9,1946,0,0,0,7,3,0,mic-1.0
252,640,1,16,1946,10,-9,1946,0,0,0,10,3,1,mic-1.0
253,770,5,9,1960,5,9,1960,1,0,0,0,1,0,mic-1.0
253,740,5,9,1960,5,9,1960,1,0,0,0,1,0,mic-1.0
253,385,5,9,1960,5,9,1960,1,0,0,0,1,0,mic-1.0
253,640,5,9,1960,5,9,1960,1,0,0,0,1,0,mic-1.0
253,2,4,9,1960,7,1,1960,1,4,4,7,3,1,mic-1.0
253,365,4,9,1960,7,1,1960,0,0,0,16,4,1,mic-1.0
254,101,6,-9,1902,2,13,1903,1,0,0,15,4,1,mic-1.0
254,2,12,8,1902,12,8,1903,0,0,0,7,3,0,mic-1.0
254,325,12,11,1902,2,13,1903,0,0,0,13,4,0,mic-1.0
254,255,12,7,1902,2,13,1903,0,0,0,16,4,0,mic-1.0
254,200,6,-9,1902,2,13,1903,0,0,0,16,4,1,mic-1.0
256,2,10,31,1873,12,18,1873,0,0,0,0,1,1,mic-1.0
256,200,10,31,1873,12,18,1873,0,0,0,7,3,1,mic-1.0
256,230,10,31,1873,12,18,1873,1,0,0,15,4,1,mic-1.0
257,740,8,15,1914,11,11,1918,0,770,815,22,5,0,mic-1.0
257,2,4,7,1917,11,11,1918,0,58310,69650,22,5,0,mic-1.0
257,200,8,1,1914,11,25,1918,0,1092623,1327523,22,5,0,mic-1.0
257,360,8,27,1916,12,9,1917,0,229505,278720,22,5,0,mic-1.0
257,640,9,3,1914,11,11,1918,1,678020,795470,22,5,0,mic-1.0
257,220,7,31,1914,11,11,1918,0,1267182,1507280,22,5,0,mic-1.0
